FirstName;MiddleInitial;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;City;State;ZIP;Phone
Diana;S;Gomez;09/08/1946 00:00;M;F;dgomez@cpandl.com;60000;4;0;Bachelors;Management;0;2;6848 Calico Way;;Concord;CA;94519;653-555-0169
Hailey;;Bell;17/06/1946 00:00;M;F;hbell@cpandl.com;60000;5;0;Bachelors;Management;0;3;6975 Olivera Road;;Concord;CA;94519;495-555-0199
Patricia;;Martinez;02/12/1950 00:00;M;F;pmartinez@cpandl.com;40000;2;1;Partial Hi;Skilled Manual;1;3;7035 Creekridge Lane;;Concord;CA;94519;975-555-0118
Rodney;C;Castro;24/12/1951 00:00;M;M;rcastro@cpandl.com;50000;2;1;High Schoo;Professional;1;2;7095 Thames Drive;;Concord;CA;94519;863-555-0116
Max;;Diaz;16/02/1951 00:00;M;M;mdiaz@cpandl.com;50000;2;1;High Schoo;Professional;0;2;7191 Margo Drive;;Concord;CA;94519;954-555-0158
Kevin;H;Foster;06/05/1952 00:00;M;M;kfoster@cpandl.com;60000;3;1;High Schoo;Professional;1;2;7405 Dolores Way;;Concord;CA;94519;749-555-0181
Tanya;;Ortega;03/07/1952 00:00;S;F;tortega@cpandl.com;70000;5;2;Partial Co;Professional;0;2;7585 St. George Dr;;Concord;CA;94519;955-555-0116
Dawn;;Cai;07/07/1965 00:00;M;F;dcai@cpandl.com;90000;4;4;Partial Co;Professional;0;3;7696 Ready Road;;Concord;CA;94519;138-555-0158
Natalie;J;Washington;15/05/1964 00:00;S;F;nwashington@cpandl.com;80000;4;3;Partial Co;Professional;1;1;7740 Lacassie Ave;;Concord;CA;94519;534-555-0176
Louis;;Cai;06/03/1964 00:00;S;M;lcai@cpandl.com;80000;4;3;Partial Co;Professional;0;1;7900 Black Walnut Ct.;;Concord;CA;94519;436-555-0113
Marshall;;Zhou;20/06/1964 00:00;M;M;mzhou@cpandl.com;80000;4;3;Partial Co;Professional;1;1;7904 Eagle Peak Avenue;;Concord;CA;94519;313-555-0144
Caroline;;Powell;15/11/1961 00:00;M;F;cpowell@cpandl.com;100000;3;2;Partial Co;Professional;1;4;7932 Pierce Ct.;;Concord;CA;94519;969-555-0175
Phillip;L;Patel;25/09/1961 00:00;M;M;ppatel@cpandl.com;100000;3;2;Partial Co;Professional;0;4;8024 Azores Court;;Concord;CA;94519;320-555-0159
Dale;R;Shan;24/07/1935 00:00;S;M;dshan@cpandl.com;40000;3;0;Partial Co;Professional;0;2;8192 Seagull Court;;Concord;CA;94519;955-555-0134
Luke;;Scott;06/06/1936 00:00;S;M;lscott@cpandl.com;60000;2;0;Graduate D;Management;1;2;8349 Roxbury Drive;;Concord;CA;94519;279-555-0124
Cara;;Huang;09/02/1960 00:00;M;F;chuang@cpandl.com;80000;5;4;Partial Co;Professional;0;4;8398 Kathryn Drive;;Concord;CA;94519;655-555-0137
Shannon;;Ramos;25/07/1960 00:00;S;M;sramos@cpandl.com;100000;0;3;Partial Co;Professional;1;2;8412 Jorge;;Concord;CA;94519;778-555-0115
Nathan;;Hall;28/07/1954 00:00;M;M;nhall@cpandl.com;50000;2;0;Partial Hi;Skilled Manual;0;2;8482 Kinross Drive;;Concord;CA;94519;814-555-0121
Warren;;Deng;03/04/1937 00:00;S;M;wdeng@cpandl.com;70000;4;0;Graduate D;Management;1;2;861 Meadowvale Court;;Concord;CA;94519;160-555-0199
Michele;L;Rana;13/10/1939 00:00;S;F;mrana@cpandl.com;90000;5;0;Bachelors;Management;0;2;8719 Wilbur Drive;;Concord;CA;94519;828-555-0130
Gabrielle;;Nelson;06/11/1940 00:00;M;F;gnelson@cpandl.com;90000;5;0;Bachelors;Management;1;2;8736 E. 62nd Street;;Concord;CA;94519;556-555-0144
Stacy;;Jimenez;16/10/1940 00:00;S;F;sjimenez@cpandl.com;100000;2;3;Graduate D;Management;0;3;874 Olivera Road;;Concord;CA;94519;698-555-0181
Mathew;M;Gutierrez;12/12/1940 00:00;S;M;mgutierrez@cpandl.com;130000;2;3;Bachelors;Management;0;4;8786 Croyden Dr.;;Concord;CA;94519;867-555-0119
Whitney;A;Arun;27/10/1944 00:00;M;F;warun@cpandl.com;30000;2;0;Partial Co;Clerical;1;2;8827 Ward Court;;Concord;CA;94519;1 (11) 500 555-0138
Dwayne;;Blanco;16/04/1962 00:00;M;M;dblanco@cpandl.com;10000;1;0;Graduate D;Manual;1;0;8847 Reisling Court;;Concord;CA;94519;1 (11) 500 555-0169
Ebony;;Navarro;15/06/1956 00:00;M;F;enavarro@cpandl.com;10000;2;0;Partial Co;Manual;0;0;8866 Alpha Way;;Concord;CA;94519;1 (11) 500 555-0193
Devon;;Anand;24/03/1938 00:00;S;M;danand@cpandl.com;10000;2;0;Bachelors;Clerical;0;1;8904 La Salle Ave;;Concord;CA;94519;1 (11) 500 555-0127
Megan;;Bryant;22/04/1969 00:00;S;F;mbryant@cpandl.com;50000;2;2;Bachelors;Skilled Manual;1;0;8950 Glenwood Dr.;;Concord;CA;94519;301-555-0170
Alicia;;Deng;15/02/1970 00:00;S;F;adeng@cpandl.com;70000;4;0;Graduate D;Professional;1;0;8958 Carleton Street;;Concord;CA;94519;278-555-0139
Pedro;;Srini;15/03/1966 00:00;S;M;psrini@cpandl.com;70000;5;0;Graduate D;Professional;1;0;8961 Abbey Court;;Concord;CA;94519;565-555-0116
Kellie;B;Alvarez;20/05/1969 00:00;M;F;kalvarez@cpandl.com;70000;5;0;Graduate D;Professional;1;0;8967 Chrislend Court;;Concord;CA;94519;528-555-0178
Jenny;A;Xie;12/09/1969 00:00;M;F;jxie@cpandl.com;70000;5;5;Graduate D;Professional;1;2;899 Park Blvd.;;Concord;CA;94519;481-555-0152
Harold;D;Suri;04/05/1961 00:00;S;M;hsuri@cpandl.com;40000;4;3;High Schoo;Skilled Manual;0;3;9072 U St.;;Concord;CA;94519;774-555-0158
Alexandra;G;Gonzalez;20/09/1960 00:00;S;F;agonzalez@cpandl.com;50000;1;0;Partial Co;Skilled Manual;0;1;9075 Calle Verde;;Concord;CA;94519;246-555-0162
Luke;;Hill;25/10/1959 00:00;M;M;lhill@cpandl.com;60000;4;3;Bachelors;Professional;1;0;911 Nicholas Drive;;Concord;CA;94519;289-555-0139
Maurice;F;Chande;27/05/1959 00:00;M;M;mchande@cpandl.com;80000;3;0;Graduate D;Professional;1;0;9277 Country View Lane;;Concord;CA;94519;422-555-0179
Jarrod;;Lopez;14/05/1970 00:00;S;M;jlopez@cpandl.com;90000;2;0;Bachelors;Professional;1;0;9466 Morning Glory Dr.;;Concord;CA;94519;1 (11) 500 555-0111
Marissa;;Alexander;02/04/1964 00:00;M;F;malexander@cpandl.com;60000;3;3;Bachelors;Professional;0;2;9474 Rose Street;Apt 24;Concord;CA;94519;1 (11) 500 555-0111
Mya;S;Powell;04/10/1972 00:00;M;F;mpowell@cpandl.com;20000;0;0;Partial Hi;Manual;1;2;9568 Sunsine Drive;;Concord;CA;94519;1 (11) 500 555-0144
Harold;K;Engineer;20/11/1972 00:00;S;M;hengineer@cpandl.com;30000;0;0;High Schoo;Manual;0;1;9609 W 74th St.;;Concord;CA;94519;1 (11) 500 555-0125
Gerald;C;Fernandez;20/11/1970 00:00;M;M;gfernandez@cpandl.com;50000;0;0;Graduate D;Skilled Manual;1;0;9665 Pamploma Ct.;;Concord;CA;94519;1 (11) 500 555-0163
Jackson;;Flores;19/09/1974 00:00;M;M;jflores@cpandl.com;40000;3;3;Partial Co;Clerical;0;1;9687 Shakespeare Drive;;Concord;CA;94519;146-555-0138
Hector;K;Rubio;08/10/1974 00:00;S;M;hrubio@cpandl.com;40000;3;3;Partial Co;Clerical;1;2;975 Madrid;;Concord;CA;94519;805-555-0136
Riley;S;Jenkins;19/09/1953 00:00;S;F;rjenkins@cpandl.com;30000;1;0;Bachelors;Skilled Manual;0;1;9817 Cook Street;;Concord;CA;94519;272-555-0183
Arthur;O;Serrano;07/04/1953 00:00;S;M;aserrano@cpandl.com;30000;1;0;Bachelors;Skilled Manual;1;1;9947 Buskirk Avenue;;Concord;CA;94519;978-555-0134
Craig;J;Alvarez;05/12/1957 00:00;S;M;calvarez@cpandl.com;40000;1;0;Partial Co;Clerical;0;1;9950 Edward Ave;;Concord;CA;94519;345-555-0189
John;;Wilson;12/04/1959 00:00;M;M;jwilson@cpandl.com;50000;4;0;Graduate D;Skilled Manual;1;0;1061 Buskrik Avenue;;Coronado;CA;92118;993-555-0141
Wesley;J;Ye;16/08/1968 00:00;M;M;wye@cpandl.com;40000;0;0;Graduate D;Clerical;0;0;1736 Windsor Drive;;Coronado;CA;92118;1 (11) 500 555-0166
Dominique;;Srini;16/12/1967 00:00;M;F;dsrini@cpandl.com;30000;1;1;Bachelors;Clerical;1;0;174 Kim Court;;Coronado;CA;92118;1 (11) 500 555-0187
Faith;E;Rivera;20/10/1967 00:00;S;F;frivera@cpandl.com;30000;1;1;Bachelors;Clerical;0;1;2128 Holland Drive.;;Coronado;CA;92118;1 (11) 500 555-0182
Teresa;D;Sanz;07/08/1966 00:00;M;F;tsanz@cpandl.com;20000;1;1;High Schoo;Manual;1;1;2345 Yorba Linda;;Coronado;CA;92118;1 (11) 500 555-0176
Latoya;;Kumar;22/04/1966 00:00;M;F;lkumar@cpandl.com;20000;1;1;High Schoo;Manual;0;1;3538 Esperanza Drive;;Coronado;CA;92118;1 (11) 500 555-0190
Jenny;;Sharma;14/04/1963 00:00;S;F;jsharma@cpandl.com;10000;3;2;Partial Hi;Manual;1;2;3769 Loma Linda;;Coronado;CA;92118;1 (11) 500 555-0115
Stephanie;P;Bennett;22/07/1964 00:00;S;F;sbennett@cpandl.com;30000;2;2;Partial Co;Clerical;1;2;419 Mills Dr.;;Coronado;CA;92118;1 (11) 500 555-0189
Shannon;M;Rubio;21/12/1963 00:00;M;M;srubio@cpandl.com;30000;3;3;Partial Co;Clerical;0;0;4352 Acardia Pl.;;Coronado;CA;92118;1 (11) 500 555-0185
Tabitha;;Chandra;26/04/1979 00:00;M;F;tchandra@cpandl.com;30000;3;3;Partial Co;Clerical;1;2;636 Vine Hill Way;;Coronado;CA;92118;1 (11) 500 555-0117
Barry;;Gonzalez;22/10/1976 00:00;M;M;bgonzalez@cpandl.com;20000;0;0;High Schoo;Manual;1;1;6360 Sand Pointe Lane;;Coronado;CA;92118;1 (11) 500 555-0126
Riley;B;Griffin;21/04/1975 00:00;S;F;rgriffin@cpandl.com;20000;0;0;Partial Hi;Manual;0;1;6627 Camelback Ct.;;Coronado;CA;92118;1 (11) 500 555-0111
Gabrielle;D;Sanchez;25/10/1975 00:00;M;F;gsanchez@cpandl.com;30000;0;0;Partial Co;Clerical;1;1;7620 Del Vista;;Coronado;CA;92118;1 (11) 500 555-0125
Michele;L;Sharma;22/10/1974 00:00;M;F;msharma@cpandl.com;20000;0;0;Partial Hi;Manual;1;2;7791 Black Pine Lane;;Coronado;CA;92118;1 (11) 500 555-0140
Ivan;E;Chandra;09/10/1973 00:00;S;M;ichandra@cpandl.com;20000;0;0;Partial Hi;Manual;1;2;852 Santa Maria;;Coronado;CA;92118;1 (11) 500 555-0149
Derek;;Luo;23/11/1977 00:00;M;M;dluo@cpandl.com;40000;0;0;Partial Hi;Clerical;0;2;8656 Lakespring Place;;Coronado;CA;92118;734-555-0143
Clarence;;Xu;02/06/1977 00:00;M;M;cxu@cpandl.com;50000;0;0;Partial Co;Skilled Manual;1;2;9234 Westbury Drive;;Coronado;CA;92118;112-555-0176
Alvin;;Zhou;22/08/1949 00:00;S;M;azhou@cpandl.com;30000;3;0;Partial Co;Clerical;0;2;9277 Ridgewood Court;;Coronado;CA;92118;1 (11) 500 555-0165
Ramon;S;Liang;06/02/1950 00:00;M;M;rliang@cpandl.com;30000;3;0;Partial Co;Clerical;1;2;9667 Hermosa;;Coronado;CA;92118;1 (11) 500 555-0116
Alyssa;L;Bennett;15/07/1953 00:00;M;F;abennett@cpandl.com;40000;3;0;Partial Co;Skilled Manual;1;2;25136 Jefferson Blvd.;;Culver City;CA;90232;1 (11) 500 555-0160
Richard;;Scott;26/03/1954 00:00;S;M;rscott@cpandl.com;30000;1;0;High Schoo;Clerical;0;1;Fox Hills;;Culver City;CA;90232;935-555-0176
Madeline;M;Adams;15/07/1955 00:00;S;F;madams@cpandl.com;40000;1;0;Partial Co;Clerical;0;1;1101 C Street;;Daly City;CA;94015;922-555-0132
Lauren;L;Morris;01/12/1958 00:00;M;F;lmorris@cpandl.com;50000;4;0;Graduate D;Skilled Manual;1;0;1314 Westover Dr.;;Daly City;CA;94015;982-555-0192
Ebony;A;Kapoor;21/04/1967 00:00;S;F;ekapoor@cpandl.com;20000;1;1;Partial Co;Manual;0;1;2383 Pepper Drive;;Daly City;CA;94015;1 (11) 500 555-0120
Kendra;;Martin;15/07/1967 00:00;M;F;kmartin@cpandl.com;40000;0;0;Bachelors;Clerical;1;0;3421 Gehringer Drive;;Daly City;CA;94015;1 (11) 500 555-0129
Adrienne;;Diaz;07/10/1966 00:00;S;F;adiaz@cpandl.com;30000;1;1;Bachelors;Clerical;1;1;5669 Ironwood Way;;Daly City;CA;94015;1 (11) 500 555-0117
Xavier;N;Wilson;04/08/1964 00:00;M;M;xwilson@cpandl.com;10000;3;2;Partial Hi;Manual;0;2;603 Gellert Blvd;;Daly City;CA;94015;1 (11) 500 555-0164
Ronnie;A;Guo;18/07/1964 00:00;S;M;rguo@cpandl.com;40000;1;0;Bachelors;Skilled Manual;1;0;6194 Via Maria;;Daly City;CA;94015;1 (11) 500 555-0193
Pamela;E;Gonzalez;04/08/1963 00:00;S;F;pgonzalez@cpandl.com;30000;3;3;Partial Co;Clerical;0;0;6959 Lakewood Court;;Daly City;CA;94015;1 (11) 500 555-0120
Kathleen;;Dominguez;10/09/1979 00:00;S;F;kdominguez@cpandl.com;20000;5;5;High Schoo;Manual;1;1;8028 39th Avenue;;Daly City;CA;94015;1 (11) 500 555-0149
Damien;A;Cai;02/05/1975 00:00;S;M;dcai@cpandl.com;20000;0;0;High Schoo;Manual;0;1;811 Via Cordona;;Daly City;CA;94015;1 (11) 500 555-0112
Briana;;Serrano;06/03/1951 00:00;M;F;bserrano@cpandl.com;30000;3;0;High Schoo;Skilled Manual;1;2;8277 Pinole Valley Rd.;;Daly City;CA;94015;1 (11) 500 555-0198
Erica;T;Guo;05/02/1939 00:00;S;F;eguo@cpandl.com;20000;1;0;Bachelors;Clerical;0;0;9266 Trees Drive;;Daly City;CA;94015;1 (11) 500 555-0187
Kristen;B;Zhu;14/08/1941 00:00;M;F;kzhu@cpandl.com;10000;2;0;Partial Co;Manual;0;1;3067 Maya;;Downey;CA;90241;1 (11) 500 555-0154
Jessie;L;Lu;05/06/1978 00:00;M;M;jlu@cpandl.com;10000;0;0;Partial Co;Manual;1;1;4259 Fenway;;Downey;CA;90241;1 (11) 500 555-0182
Corey;A;Shan;08/06/1977 00:00;M;M;cshan@cpandl.com;10000;1;1;High Schoo;Manual;1;0;4440 Algiers Drive;;Downey;CA;90241;1 (11) 500 555-0117
Wendy;C;Jimenez;23/08/1977 00:00;S;F;wjimenez@cpandl.com;20000;0;0;Partial Co;Manual;1;0;451 Buskirk Ave.;;Downey;CA;90241;1 (11) 500 555-0143
Brenda;N;Patel;25/09/1960 00:00;S;F;bpatel@cpandl.com;20000;1;1;Partial Co;Manual;1;0;6529 Buena Vista;;Downey;CA;90241;1 (11) 500 555-0144
Martin;;Chandra;02/11/1970 00:00;M;M;mchandra@cpandl.com;20000;0;0;Partial Co;Manual;0;1;7227 Serafina;;Downey;CA;90241;1 (11) 500 555-0129
James;R;Scott;05/02/1969 00:00;M;M;jscott@cpandl.com;10000;2;2;High Schoo;Manual;1;1;7861 Yosemite Dr.;;Downey;CA;90241;1 (11) 500 555-0179
Albert;;Munoz;21/06/1969 00:00;M;M;amunoz@cpandl.com;30000;0;0;Bachelors;Clerical;1;0;9371 Corte Del Sol;;Downey;CA;90241;1 (11) 500 555-0177
Brendan;O;Sharma;22/09/1968 00:00;M;M;bsharma@cpandl.com;10000;2;2;High Schoo;Manual;1;1;9494 Buena Vista;;Downey;CA;90241;1 (11) 500 555-0135
Harold;;Verma;25/08/1954 00:00;S;M;hverma@cpandl.com;130000;3;4;Partial Co;Professional;0;4;Stonewood Mall;;Downey;CA;90241;1 (11) 500 555-0184
Kaitlyn;S;Davis;13/02/1953 00:00;S;F;kdavis@cpandl.com;110000;3;4;Bachelors;Management;1;4;3086 Indigo Ct;;El Cajon;CA;92020;1 (11) 500 555-0151
Kari;;Jimenez;17/01/1975 00:00;S;F;kjimenez@cpandl.com;90000;0;0;High Schoo;Management;0;2;3410 Hemlock Ave.;;El Cajon;CA;92020;1 (11) 500 555-0119
Cristina;A;Nath;25/06/1972 00:00;S;F;cnath@cpandl.com;90000;0;0;Partial Hi;Professional;1;3;3422 Meadowvale Court;;El Cajon;CA;92020;1 (11) 500 555-0115
Carrie;R;Dominguez;16/04/1972 00:00;S;F;cdominguez@cpandl.com;100000;0;5;High Schoo;Management;1;3;80 Sunview Terrace;;El Cajon;CA;92020;1 (11) 500 555-0139
Jake;O;Lu;27/01/1972 00:00;S;M;jlu@cpandl.com;100000;0;5;High Schoo;Management;0;3;8487 Amador;;El Cajon;CA;92020;1 (11) 500 555-0117
Frederick;E;Arun;14/07/1971 00:00;S;M;farun@cpandl.com;100000;0;5;High Schoo;Management;1;4;8778 So. Silver Spring;;El Cajon;CA;92020;1 (11) 500 555-0197
Elijah;J;Turner;02/05/1942 00:00;S;M;eturner@cpandl.com;90000;5;0;Bachelors;Management;0;2;Parkway Plaza;;El Cajon;CA;92020;793-555-0146
Willie;D;Hu;22/11/1955 00:00;M;M;whu@cohovineyard.com;50000;2;0;High Schoo;Skilled Manual;1;2;2500 N Sepulveda Blvd 19th Fl;;El Segundo;CA;90245;1 (11) 500 555-0119
Gloria;F;Jimenez;20/08/1958 00:00;M;F;gjimenez@cohovineyard.com;130000;0;0;Graduate D;Management;1;4;Corp Ofc  Accts Payable;;El Segundo;CA;90245;1 (11) 500 555-0171
Dustin;J;Tang;02/06/1957 00:00;M;M;dtang@cohovineyard.com;70000;2;1;Partial Co;Professional;1;0;Corporate Office;;El Segundo;CA;90245;336-555-0179
Joanna;L;Rubio;26/07/1962 00:00;M;F;jrubio@cohovineyard.com;60000;1;0;Bachelors;Professional;1;1;7505 Laguna Boulevard;;Elk Grove;CA;95624;1 (11) 500 555-0158
Laura;B;Yang;21/06/1962 00:00;S;F;lyang@cohovineyard.com;60000;1;0;Bachelors;Professional;1;1;Escondido S/c;;Escondido;CA;92025;1 (11) 500 555-0111
Francisco;;Malhotra;24/07/1961 00:00;S;M;fmalhotra@cohovineyard.com;50000;1;0;Partial Co;Skilled Manual;1;1;Bayshore Mall;;Eureka;CA;95501;1 (11) 500 555-0191
Franklin;R;Nara;21/11/1961 00:00;M;M;fnara@cohovineyard.com;60000;1;0;Partial Co;Skilled Manual;1;1;25472 Marlay Ave;;Fontana;CA;92335;1 (11) 500 555-0152
Sebastian;R;Bailey;05/07/1964 00:00;S;M;sbailey@cohovineyard.com;70000;0;0;Bachelors;Professional;0;1;385 Joan Ave;;Fremont;CA;94536;1 (11) 500 555-0197
Natalie;;Davis;06/11/1978 00:00;S;F;ndavis@cohovineyard.com;40000;0;0;High Schoo;Skilled Manual;0;2;4822 Center Street;;Fremont;CA;94536;651-555-0126
Byron;M;Alvarez;08/08/1977 00:00;M;M;balvarez@cohovineyard.com;30000;0;0;Partial Hi;Clerical;1;2;482505 Warm Springs Blvd.;;Fremont;CA;94536;360-555-0135
Raul;L;Lal;24/05/1979 00:00;S;M;rlal@cohovineyard.com;30000;0;0;Partial Hi;Clerical;1;2;5717 Shenandoah Drive;;Fremont;CA;94536;539-555-0171
Pedro;G;Garcia;27/02/1941 00:00;M;M;pgarcia@cohovineyard.com;40000;2;0;Bachelors;Management;0;2;5927 Mt. Hood Circle;;Fremont;CA;94536;1 (11) 500 555-0110
Terrance;;Prasad;14/09/1943 00:00;S;M;tprasad@cohovineyard.com;50000;2;0;Graduate D;Management;1;1;598 Marfargoa Drive;;Fremont;CA;94536;1 (11) 500 555-0119
Miguel;M;Campbell;11/04/1959 00:00;M;M;mcampbell@cohovineyard.com;50000;4;0;Graduate D;Skilled Manual;1;0;6681 Pestana Way;;Fremont;CA;94536;957-555-0139
Alex;R;Hall;02/09/1973 00:00;S;M;ahall@cohovineyard.com;50000;0;0;Graduate D;Skilled Manual;1;0;9115 Arthur Rd.;;Fremont;CA;94536;640-555-0113
Juan;;Stewart;08/08/1945 00:00;S;M;jstewart@cohovineyard.com;50000;5;0;Bachelors;Management;0;2;Receiving;;Fullerton;CA;92831;703-555-0115
Douglas;M;Lopez;13/06/1946 00:00;M;M;dlopez@cohovineyard.com;70000;5;0;Bachelors;Management;1;2;Pacific West Outlet;;Gilroy;CA;95020;202-555-0112
Curtis;D;Sun;02/07/1949 00:00;M;M;csun@cohovineyard.com;50000;2;1;Partial Co;Professional;1;2;1220 Bradford Way;;Glendale;CA;91203;406-555-0195
Courtney;C;Perez;02/02/1949 00:00;S;F;cperez@cohovineyard.com;50000;2;1;Partial Co;Professional;0;2;1277 Argenta Dr.;;Glendale;CA;91203;677-555-0148
Jonathan;M;Wang;03/11/1950 00:00;M;M;jwang@cohovineyard.com;50000;2;1;Partial Co;Professional;1;2;1413 Bridgeview St;;Glendale;CA;91203;134-555-0160
Melissa;;James;28/03/1957 00:00;S;F;mjames@cohovineyard.com;120000;2;4;High Schoo;Professional;1;4;1745 Marina Hill Pkwy.;;Glendale;CA;91203;1 (11) 500 555-0185
Stephanie;E;Carter;22/02/1956 00:00;M;F;scarter@cohovineyard.com;120000;3;4;High Schoo;Professional;1;4;3197 Thornhill Place;;Glendale;CA;91203;1 (11) 500 555-0154
Leah;R;Lin;21/03/1955 00:00;S;F;llin@cohovineyard.com;110000;3;4;Partial Co;Professional;1;4;3554 Trinity Ave;;Glendale;CA;91203;1 (11) 500 555-0161
Elijah;;Gonzalez;20/09/1954 00:00;S;M;egonzalez@cohovineyard.com;80000;3;2;Partial Co;Professional;0;1;3711 Amargosa Drive;;Glendale;CA;91203;1 (11) 500 555-0151
Morgan;D;Moore;13/08/1965 00:00;M;F;mmoore@cohovineyard.com;80000;0;0;Bachelors;Management;1;1;5293 Juliet Court;;Glendale;CA;91203;952-555-0172
Karla;D;Rai;14/09/1934 00:00;M;F;krai@cohovineyard.com;50000;2;0;Graduate D;Management;1;2;5402 Panorama Drive;;Glendale;CA;91203;855-555-0159
Nathan;V;Allen;08/08/1962 00:00;S;M;nallen@cohovineyard.com;80000;5;4;Partial Co;Professional;0;3;586 Willow Pass Dr.;;Glendale;CA;91203;164-555-0135
Nicolas;L;Shen;24/11/1961 00:00;M;M;nshen@cohovineyard.com;70000;5;4;Partial Co;Professional;0;3;6745 Blue Ridge Drive;;Glendale;CA;91203;481-555-0128
Jesse;R;Collins;24/07/1955 00:00;S;M;jcollins@cohovineyard.com;70000;4;3;High Schoo;Professional;0;0;7128 Joan Ave.;;Glendale;CA;91203;212-555-0144
Warren;;Liang;13/10/1935 00:00;S;M;wliang@cohovineyard.com;40000;3;0;Partial Co;Professional;0;2;8420 Dayton Court;;Glendale;CA;91203;884-555-0124
Chad;;Bhat;05/02/1937 00:00;S;M;cbhat@cohovineyard.com;70000;4;0;Graduate D;Management;0;2;8634 Forte Way;;Glendale;CA;91203;282-555-0199
Colleen;C;Ye;13/09/1937 00:00;S;F;cye@cohovineyard.com;130000;2;3;Bachelors;Management;0;4;9571 Live Oak Dr.;;Glendale;CA;91203;153-555-0195
Alexander;R;Moore;09/10/1979 00:00;M;M;amoore@cohovineyard.com;40000;0;0;High Schoo;Skilled Manual;1;2;9713 Amhurst Way;;Glendale;CA;91203;711-555-0180
Erika;;Ramos;10/07/1962 00:00;S;F;eramos@cohovineyard.com;10000;1;0;Graduate D;Manual;0;0;206 Kirkwood Ct.;;Grossmont;CA;91941;1 (11) 500 555-0130
Clarence;;Ma;09/02/1962 00:00;M;M;cma@cohovineyard.com;10000;1;0;Bachelors;Manual;1;0;2559 Gumwood;;Grossmont;CA;91941;1 (11) 500 555-0132
Jenny;;Gao;27/05/1962 00:00;S;F;jgao@cohovineyard.com;30000;5;0;Graduate D;Clerical;0;0;6150 San Antonio;;Grossmont;CA;91941;1 (11) 500 555-0137
Alyssa;M;Peterson;25/08/1971 00:00;S;F;apeterson@cohovineyard.com;60000;1;0;Graduate D;Professional;1;0;6332 N. Thompson Rd;;Grossmont;CA;91941;910-555-0146
Alyssa;C;Griffin;18/10/1970 00:00;S;F;agriffin@cohovineyard.com;60000;1;0;Graduate D;Professional;1;0;6916 Azores;;Grossmont;CA;91941;862-555-0186
Samuel;;Clark;01/06/1967 00:00;M;M;sclark@cohovineyard.com;50000;2;2;Bachelors;Skilled Manual;1;1;77 Birchwood;;Grossmont;CA;91941;130-555-0137
Timothy;;Carter;10/10/1961 00:00;S;M;tcarter@cohovineyard.com;50000;1;0;Partial Co;Skilled Manual;1;1;7941 Cristobal;;Grossmont;CA;91941;330-555-0110
Haley;J;Roberts;24/09/1959 00:00;S;F;hroberts@cohovineyard.com;70000;2;0;Graduate D;Professional;0;1;8031 Danesta Dr.;;Grossmont;CA;91941;923-555-0153
Barbara;;Yang;22/05/1968 00:00;M;F;byang@cohovineyard.com;60000;2;2;Bachelors;Professional;1;1;9177 Concord Royale;;Grossmont;CA;91941;1 (11) 500 555-0110
Ronald;M;Malhotra;04/05/1967 00:00;M;M;rmalhotra@cohovineyard.com;70000;5;5;Bachelors;Professional;1;3;9590 Galloway Dr;;Grossmont;CA;91941;1 (11) 500 555-0176
Joy;B;Vazquez;07/06/1967 00:00;S;F;jvazquez@cohovineyard.com;80000;5;5;Graduate D;Management;0;2;9899 Geary Court;;Grossmont;CA;91941;1 (11) 500 555-0195
Lindsey;;Nara;03/12/1972 00:00;S;F;lnara@cohovineyard.com;30000;0;0;High Schoo;Manual;0;1;Hanford Mall;;Hanford;CA;93230;1 (11) 500 555-0173
Leah;;He;08/04/1970 00:00;M;F;lhe@cohovineyard.com;40000;2;2;Partial Co;Clerical;1;0;60750 San Clemente;;Hayward;CA;94541;1 (11) 500 555-0113
Seth;B;Richardson;06/07/1970 00:00;S;M;srichardson@cohovineyard.com;40000;2;2;Partial Co;Clerical;1;2;1371 Rogers Ave;;Imperial Beach;CA;91932;1 (11) 500 555-0159
Xavier;;Wright;04/07/1974 00:00;S;M;xwright@cohovineyard.com;50000;0;0;Graduate D;Skilled Manual;1;0;1654 Bonari Court;;Imperial Beach;CA;91932;759-555-0123
Nicholas;L;Johnson;04/03/1953 00:00;S;M;njohnson@cohovineyard.com;30000;1;0;Bachelors;Skilled Manual;1;1;3158 B Avenue I;;Imperial Beach;CA;91932;257-555-0143
Seth;D;Coleman;21/05/1944 00:00;M;M;scoleman@cohovineyard.com;40000;4;0;High Schoo;Professional;1;2;5678 Arlington Way;;Imperial Beach;CA;91932;208-555-0181
Bryan;;Watson;21/04/1945 00:00;M;M;bwatson@cohovineyard.com;40000;5;0;High Schoo;Professional;1;2;6030 Withers Drive;#4d;Imperial Beach;CA;91932;798-555-0183
Devin;L;Bailey;25/11/1946 00:00;M;M;dbailey@cohovineyard.com;50000;5;0;Bachelors;Management;1;3;6097 Mt. Mckinley Ct.;;Imperial Beach;CA;91932;571-555-0185
Briana;A;Rubio;15/11/1946 00:00;S;F;brubio@cohovineyard.com;50000;5;0;Bachelors;Management;1;4;6152 Del Mar Ave;;Imperial Beach;CA;91932;258-555-0161
